kod,pozycja
1059835,44858
1059836,44857
1059837,44856
1059840,44855
1059841,44854
1059842,44853
1059843,44852
1059844,44851
1059845,44850
1059846,44849
1059848,44848
1059849,44847
1059850,44846
1059851,44845
1059852,44844
1059853,44843
1059854,44842
1059855,44841
1059856,44840
1059857,44839
1059860,44838
1059861,44837
1059862,44836
1059864,44835
1059865,44834
1059866,44833
1059867,44832
1059868,44831
1059869,44830
1059872,44829
1059873,44828
1059875,44827
1059877,44826
1059878,44825
1059879,44824
1059880,44823
1059881,44822
1059882,44821
1059884,44820
1059885,44819
1059886,44818
1059888,44817
1059889,44816
1059890,44815
1059892,44814
1059893,44813
1059896,44812
1059898,44811
1059899,44810
1059900,44809
1059901,44808
1059902,44807
1059903,44806
1059904,44805
1059905,44804
1059908,44803
1059913,44802
1059924,44801
1059925,44800
1059930,44799
1059931,44798
1059933,44797
1059934,44796
1059936,44795
1059937,44794
1059944,44793
1059947,44792
1059952,44791
1059955,44790
1059956,44789
1059957,44788
1059959,44787
1059963,44786
1059966,44785
1059967,44784
1059968,44783
1059972,44782
1059974,44781
1059977,44780
1059978,44779
1059979,44778
1059980,44777
1059982,44776
1059983,44775
1059984,44774
1059986,44773
1059987,44772
1059989,44771
1059993,44770
1059994,44769
1059998,44768
1060001,44767
1060002,44766
1060004,44765
1060007,44764
1060009,44763
1060010,44762
1060012,44761
1060013,44760
1060014,44759
1060015,44758
1060016,44757
1060019,44756
1060020,44755
1060021,44754
1060023,44753
1060024,44752
1060025,44751
1060026,44750
1060028,44749
1060032,44748
1060033,44747
1060034,44746
1060035,44745
1060036,44744
1060038,44743
1060039,44742
1060042,44741
1060043,44740
1060044,44739
1060045,44738
1060047,44737
1060048,44736
1060049,44735
1060050,44734
1060053,44733
1060056,44732
1060057,44731
1060058,44730
1060060,44729
1060062,44728
1060063,44727
1060064,44726
1060065,44725
1060066,44724
1060068,44723
1060069,44722
1060071,44721
1060072,44720
1060074,44719
1060075,44718
1060076,44717
1060077,44716
1060078,44715
1060079,44714
1060081,44713
1060082,44712
1060083,44711
1060084,44710
1060086,44709
1060087,44708
1060090,44707
1060091,44706
1060092,44705
1060094,44704
1060095,44703
1060097,44702
1060102,44701
1060103,44700
1060105,44699
1060108,44698
1060110,44697
1060111,44696
1060114,44695
1060115,44694
1060116,44693
1060117,44692
1060118,44691
1060120,44690
1060122,44689
1060123,44688
1060124,44687
1060126,44686
1060129,44685
1060131,44684
1060133,44683
1060134,44682
1060136,44681
1060138,44680
1060140,44679
1060141,44678
1060143,44222
1060144,44677
1060149,44676
1060150,44675
1060151,44674
1060153,44673
1060154,44672
1060156,44671
1060157,44670
1060159,44669
1060161,44668
1060162,44667
1060163,44666
1060164,44665
1060165,44664
1060167,44663
1060169,44662
1060170,44661
1060171,44660
1060173,44659
1060174,44658
1060175,44657
1060176,44656
1060177,44655
1060178,44654
1060180,44653
1060181,44652
1060182,44651
1060183,44650
1060184,44649
1060185,44648
1060189,44647
1060191,44646
1060192,44645
1060193,44644
1060194,44643
1060195,44642
1060196,44641
1060197,44640
1060198,44639
1060200,44638
1060201,44637
1060202,44636
1060203,44635
1060205,44634
1060207,44633
1060209,44632
1060214,44631
1060216,44630
1060217,44629
1060218,44628
1060220,44627
1060221,44626
1060222,44625
1060223,44624
1060224,44623
1060225,44622
1060228,44621
1060229,44620
1060230,44619
1060231,44618
1060233,44617
1060234,44616
1060236,44615
1060237,44614
1060238,44613
1060239,44612
1060241,44611
1060242,44610
1060243,44609
1060244,44608
1060246,44607
1060247,44606
1060248,44605
1060249,44604
1060251,44603
1060252,44602
1060255,44601
1060256,44600
1060257,44599
1060259,44598
1060261,44597
1060263,44596
1060265,44595
1060267,44594
1060272,44593
1060273,44592
1060275,44591
1060276,44223
1060281,44590
1060282,44589
1060283,44588
1060285,44587
1060287,44586
1060288,44585
1060290,44584
1060293,44583
1060295,44582
1060296,44581
1060298,44580
1060299,44579
1060300,44578
1060301,44577
1060304,44576
1060305,44575
1060306,44574
1060307,44573
1060308,44572
1060312,44571
1060315,44570
1060317,44569
1060318,44568
1060320,44567
1060321,44566
1060325,44565
1060326,44564
1060327,44563
1060329,44562
1060330,44561
1060333,44560
1060334,44559
1060336,44558
1060337,44557
1060338,44556
1060340,44555
1060342,44554
1060343,44553
1060344,44552
1060347,44551
1060348,44550
1060349,44549
1060350,44548
1060353,44547
1060354,44546
1060355,44545
1060356,44544
1060357,44543
1060358,44542
1060359,44541
1060360,44540
1060361,44539
1060363,44538
1060365,44537
1060366,44536
1060367,44535
1060368,44534
1060369,44533
1060370,44532
1060371,44531
1060372,44530
1060374,44529
1060376,44528
1060378,44527
1060379,44526
1060380,44525
1060382,44524
1060385,44523
1060386,44522
1060391,44521
1060392,44520
1060393,44519
1060395,44518
1060397,44517
1060398,44516
1060401,44515
1060402,44514
1060403,44513
1060404,44512
1060405,44511
1060407,44510
1060409,44509
1060410,44508
1060411,44507
1060413,44506
1060414,44505
1060415,44504
1060418,44503
1060420,44502
1060424,44501
1060425,44500
1060427,44499
1060428,44498
1060429,44497
1060430,44496
1060431,44495
1060432,44494
1060433,44493
1060435,44492
1060436,44491
1060438,44490
1060440,44489
1060442,44488
1060443,44487
1060444,44486
1060445,44485
1060446,44484
1060447,44483
1060448,44482
1060451,44481
1060452,44480
1060454,44479
1060455,44478
1060459,44477
1060460,44476
1060464,44475
1060465,44474
1060466,44473
1060468,44472
1060470,44471
1060472,44470
1060474,44469
1060475,44468
1060476,44467
1060477,44466
1060478,44465
1060479,44464
1060483,44463
1060484,44462
1060485,44461
1060486,44460
1060487,44459
1060489,44458
1060490,44457
1060492,44456
1060494,44455
1060495,44454
1060496,44453
1060497,44452
1060500,44451
1060504,44450
1060506,44449
1060507,44448
1060508,44447
1060509,44446
1060510,44445
1060511,44444
1060513,44443
1060514,44442
1060520,44441
1060524,44440
1060525,44439
1060526,44438
1060529,44437
1060530,44436
1060533,44435
1060534,44434
1060537,44433
1060538,44432
1060539,44431
1060540,44430
1060542,44429
1060543,44428
1060544,44427
1060550,44426
1060551,44425
1060555,44424
1060556,44423
1060557,44422
1060558,44421
1060559,44420
1060560,44419
1060561,44418
1060565,44417
1060566,44416
1060568,44415
1060570,44414
1060571,44413
1060572,44412
1060573,44411
1060575,44410
1060576,44409
1060578,44408
1060579,44407
1060583,44406
1060584,44405
1060586,44404
1060588,44403
1060591,44402
1060592,44401
1060593,44400
1060594,44399
1060598,44398
1060600,44397
1060601,44396
1060603,44395
1060606,44394
1060607,44393
1060608,44392
1060609,44391
1060610,44390
1060611,44389
1060613,44388
1060614,44387
1060615,44386
1060616,44385
1060617,44384
1060618,44383
1060619,44382
1060622,44381
1060624,44380
1060627,44379
1060628,44378
1060630,44377
1060631,44376
1060632,44375
1060633,44374
1060634,44373
1060635,44372
1060637,44371
1060639,44370
1060641,44369
1060643,44368
1060648,44367
1060649,44366
1060650,44365
1060652,44364
1060654,44363
1060655,44362
1060656,44361
1060657,44360
1060658,44359
1060659,44358
1060663,44357
1060664,44356
1060666,44355
1060667,44354
1060670,44353
1060671,44352
1060672,44351
1060673,44350
1060677,44349
1060683,44348
1060684,44347
1060685,44346
1060686,44345
1060687,44344
1060688,44343
1060689,44342
1060690,44341
1060691,44340
1060692,44339
1060693,44338
1060694,44337
1060696,44336
1060697,44335
1060700,44334
1060701,44333
1060703,44332
1060704,44331
1060705,44330
1060707,44329
1060709,44328
1060710,44327
1060711,44326
1060719,44325
1060720,44324
1060724,44323
1060726,44322
1060728,44321
1060729,44320
1060731,44319
1060732,44318
1060734,44317
1060738,44316
1060740,44315
1060741,44314
1060746,44313
1060751,44312
1060752,44311
1060754,44310
1060757,44309
1060758,44308
1060760,44307
1060761,44306
1060762,44305
1060764,44304
1060766,44303
1060768,44302
1060769,44301
1060775,44300
1060776,44299
1060778,44298
1060779,44297
1060780,44296
1060782,44295
1060783,44294
1060788,44293
1060795,44292
1060796,44291
1060797,44290
1060799,44289
1060801,44288
1060804,44287
1060808,44286
1060809,44285
1060817,44284
1060819,44283
1060822,44282
1060824,44281
1060828,44280
1060833,44279
1060834,44278
1060835,44277
1060837,44276
1060839,44275
1060844,44274
1060845,44273
1060847,44272
1060848,44271
1060849,44270
1060851,44269
1060852,44268
1060853,44267
1060855,44266
1060857,44265
1060858,44264
1060860,44263
1060863,44262
1060864,44261
1060865,44260
1060866,44259
1060873,44258
1060875,44257
1060876,44256
1060877,44255
1060879,44254
1060882,44253
1060888,44252
1060892,44251
1060893,44250
1060897,44249
1060900,44248
1060902,44247
1060903,44246
1060904,44245
1060908,44244
1060909,44243
1060912,44242
1060914,44241
1060916,44240
1060919,44239
1060920,44238
1060921,44237
1060922,44236
1060937,44235
1060939,44234
1060943,44233
1060944,44232
1060947,44231
1060952,44230
1060953,44229
1060955,44228
1060956,44227
1060957,44226
1060962,44225
1061791,45084
1062155,45085
1062144,45086
1062143,45087
1062139,45088
1062136,45089
1062132,45090
1062117,45091
1062108,45092
1062106,45093
1062103,45094
1062100,45095
1062092,45096
1062091,45097
1062088,45098
1062087,45099
1062082,45100
1062080,45101
1062077,45102
1062071,45103
1062070,45104
1062069,45105
1062060,45106
1062058,45107
1062052,45108
1062048,45109
1062044,45110
1062043,45111
1062041,45112
1062040,45113
1062039,45114
1062033,45115
1062032,45116
1062029,45117
1062025,45118
1062024,45119
1062023,45120
1062014,45121
1062005,45122
1061996,45123
1061994,45124
1061992,45125
1061991,45126
1061988,45127
1061987,45128
1061982,45129
1061981,45130
1061979,45131
1061969,45132
1061968,45133
1061965,45134
1061964,45135
1061960,45136
1061958,45137
1061955,45138
1061954,45139
1061953,45140
1061952,45141
1061950,45142
1061949,45143
1061948,45144
1061947,45145
1061946,45146
1061944,45147
1061943,45148
1061942,45149
1061941,45150
1061940,45151
1061937,45152
1061933,45153
1061931,45154
1061929,45155
1061923,45156
1061917,45157
1061916,45158
1061915,45159
1061914,45160
1061912,45161
1061911,45162
1061910,45163
1061909,45164
1061907,45165
1061905,45166
1061904,45167
1061903,45168
1061902,45169
1061901,45170
1061899,45171
1061898,45172
1061897,45173
1061894,45174
1061893,45175
1061892,45176
1061890,45177
1061889,45178
1061888,45179
1061886,45180
1061885,45181
1061884,45182
1061881,45183
1061880,45184
1061878,45185
1061874,45186
1061871,45187
1061870,45188
1061868,45189
1061860,45190
1061859,45191
1061856,45192
1061854,45193
1061853,45194
1061852,45195
1061851,45196
1061849,45197
1061845,45198
1061838,45199
1061837,45200
1061836,45201
1061835,45202
1061834,45203
1061833,45204
1061831,45205
1061830,45206
1061829,45207
1061827,45208
1061826,45209
1061824,45210
1061822,45211
1061818,45212
1061817,45213
1061812,45214
1061811,45215
1061810,45216
1061807,45217
1061805,45218
1061804,45219
1061803,45220
1061797,45221
1061796,45222
1061793,45223
1061792,45224
1061789,45225
1061786,45226
1061785,45227
1061781,45228
1061780,45229
1061779,45230
1061777,45231
1061776,45232
1061775,45233
1061774,45234
1061770,45235
1061762,45236
1061758,45237
1061753,45238
1061752,45239
1061751,45240
1061748,45241
1061747,45242
1061746,45243
1061742,45244
1061741,45245
1061739,45246
1061738,45247
1061733,45248
1061730,45249
1061729,45250
1061728,45251
1061726,45252
1061724,45253
1061721,45254
1061714,45255
1061713,45256
1061712,45257
1061711,45258
1061705,45259
1061696,45260
1061695,45261
1061685,45262
1061682,45263
1061681,45264
1061679,45265
1061675,45266
1061672,45267
1061670,45268
1061669,45269
1061668,45270
1061667,45271
1061666,45272
1061664,45273
1061662,45274
1061661,45275
1061660,45276
1061656,45277
1061655,45278
1061654,45279
1061653,45280
1061652,45281
1061651,45282
1061650,45283
1061649,45284
1061647,45285
1061645,45286
1061644,45287
1061639,45288
1061638,45289
1061632,45290
1061631,45291
1061630,45292
1061628,45293
1061627,45294
1061626,45295
1061622,45296
1061621,45297
1061618,45298
1061617,45299
1061616,45300
1061615,45301
1061614,45302
1061613,45303
1061610,45304
1061609,45305
1061608,45306
1061606,45307
1061604,45308
1061603,45309
1061600,45310
1061594,45311
1061593,45312
1061590,45313
1061589,45314
1061587,45315
1061583,45316
1061582,45317
1061581,45318
1061580,45319
1061579,45320
1061577,45321
1061575,45322
1061574,45323
1061572,45324
1061571,45325
1061564,45326
1061563,45327
1061556,45328
1061555,45329
1061552,45330
1061550,45331
1061548,45332
1061547,45333
1061545,45334
1061544,45335
1061543,45336
1061542,45337
1061540,45338
1061538,45339
1061535,45340
1061532,45341
1061529,45342
1061526,45343
1061525,45344
1061524,45345
1061523,45346
1061521,45347
1061519,45348
1061518,45349
1061517,45350
1061516,45351
1061515,45352
1061514,45353
1061513,45354
1061508,45355
1061507,45356
1061506,45357
1061503,45358
1061502,45359
1061496,45360
1061492,45361
1061490,45362
1061489,45363
1061488,45364
1061487,45365
1061486,45366
1061484,45367
1061483,45368
1061480,45369
1061478,45370
1061474,45371
1061472,45372
1061471,45373
1061468,45374
1061465,45375
1061464,45376
1061463,45377
1061460,45378
1061458,45379
1061457,45380
1061454,45381
1061453,45382
1061452,45383
1061449,45384
1061447,45385
1061446,45386
1061442,45387
1061441,45388
1061439,45389
1061438,45390
1061437,45391
1061433,45392
1061431,45393
1061429,45394
1061427,45395
1061424,45396
1061423,45397
1061421,45398
1061419,45399
1061418,45400
1061413,45401
1061412,45402
1061410,45403
1061409,45404
1061408,45405
1061404,45406
1061403,45407
1061402,45408
1061401,45409
1061398,45410
1061397,45411
1061396,45412
1061395,45413
1061394,45414
1061391,45415
1061390,45416
1061388,45417
1061387,45418
1061386,45419
1061385,45420
1061384,45421
1061382,45422
1061381,45423
1061380,45424
1061379,45425
1061378,45426
1061377,45427
1061373,45428
1061370,45429
1061366,45430
1061365,45431
1061364,45432
1061363,45433
1061362,45434
1061361,45435
1061358,45436
1061357,45437
1061354,45438
1061353,45439
1061352,45440
1061351,45441
1061350,45442
1061349,45443
1061347,45444
1061343,45445
1061341,45446
1061340,45447
1061339,45448
1061338,45449
1061337,45450
1061336,45451
1061335,45452
1061332,45453
1061330,45454
1061329,45455
1061326,45456
1061325,45457
1061324,45458
1061323,45459
1061322,45460
1061319,45461
1061318,45462
1061314,45463
1061312,45464
1061311,45465
1061309,45466
1061306,45467
1061305,45468
1061304,45469
1061303,45470
1061302,45471
1061301,45472
1061300,45473
1061298,45474
1061297,45475
1061296,45476
1061292,45477
1061290,45478
1061289,45479
1061288,45480
1061287,45481
1061286,45482
1061284,45483
1061280,45484
1061277,45485
1061275,45486
1061274,45487
1061273,45488
1061272,45489
1061271,45490
1061270,45491
1061269,45492
1061268,45493
1061267,45494
1061266,45495
1061265,45496
1061263,45497
1061261,45498
1061260,45499
1061256,45500
1061254,45501
1061252,45502
1061251,45503
1061249,45504
1061247,45505
1061246,45506
1061244,45507
1061243,45508
1061241,45509
1061240,45510
1061238,45511
1061237,45512
1061226,45513
1061225,45514
1061224,45515
1061223,45516
1061222,45517
1061221,45518
1061218,45519
1061217,45520
1061214,45521
1061213,45522
1061211,45523
1061208,45524
1061207,45525
1061206,45526
1061205,45527
1061204,45528
1061202,45529
1061200,45530
1061199,45531
1061198,45532
1061197,45533
1061196,45534
1061195,45535
1061193,45536
1061192,45537
1061191,45538
1061190,45539
1061189,45540
1061188,45541
1061186,45542
1061185,45543
1061183,45544
1061182,45545
1061180,45546
1061179,45547
1061177,45548
1061176,45549
1061174,45550
1061171,45551
1061170,45552
1061169,45553
1061166,45554
1061164,45555
1061162,45556
1061161,45557
1061159,45558
1061158,45559
1061157,45560
1061153,45561
1061150,45562
1061149,45563
1061148,45564
1061147,45565
1061146,45566
1061145,45567
1061144,45568
1061143,45569
1061142,45570
1061141,45571
1061140,45572
1061139,45573
1061138,45574
1061136,45575
1061134,45576
1061132,45577
1061130,45578
1061129,45579
1061128,45580
1061126,45581
1061124,45582
1061121,45583
1061120,45584
1061119,45585
1061118,45586
1061117,45587
1061116,45588
1061114,45589
1061113,45590
1061112,45591
1061111,45592
1061110,45593
1061109,45594
1061108,45595
1061107,45596
1061105,45597
1061103,45598
1061102,45599
1061101,45600
1061099,45601
1061098,45602
1061097,45603
1061096,45604
1061094,45605
1061092,45606
1061091,45607
1061089,45608
1061088,45609
1061087,45610
1061086,45611
1061084,45612
1061083,45613
1061082,45614
1061080,45615
1061079,45616
1061074,45617
1061071,45618
1061070,45619
1061069,45620
1061067,45621
1061066,45622
1061064,45623
1061060,45624
1061059,45625
1061057,45626
1061056,45627
1061055,45628
1061054,45629
1061053,45630
1061052,45631
1061050,45632
1061048,45633
1061047,45634
1061043,45635
1061042,45636
1061039,45637
1061037,45638
1061036,45639
1061035,45640
1061034,45641
1061033,45642
1061032,45643
1061030,45644
1061027,45645
1061025,45646
1061024,45647
1061023,45648
1061022,45649
1061020,45650
1061018,45651
1061017,45652
1061015,45653
1061010,45654
1061009,45655
1061007,45656
1061006,45657
1061005,45658
1061003,45659
1061002,45660
1061000,45661
1060999,45662
1060994,45663
1060993,45664
